id,rede,nome,latitude,longitude,estado_cdn,academias_proximas_1km
361,Selfit,TRINDADE,-27.5911349,-48.522134,Santa Catarina,2
362,Selfit,TURU,-2.5279755,-44.2259647,Maranhão,0
363,Selfit,VÁRZEA,-8.0359708,-34.9556777,Pernambuco,0
364,Selfit,VIA SUL SHOPPING,-3.7946075,-38.4795714,Ceará,0
365,Selfit,VIEIRALVES,-3.1071663,-60.019037,Amazonas,2
366,Selfit,VITÓRIA DE SANTO ANTÃO,-8.1178852,-35.2977577,Pernambuco,0
367,Selfit,WASHINGTON SOARES,-3.78361,-38.4819533,Ceará,0
368,Selfit,ZEQUINHA FREIRE,-5.07255536398047,-42.7496595633191,,0
369,BodyTech,ALPHAVILLE,-23.5047446,-46.848598,São Paulo,3
370,BodyTech,ASA NORTE,-15.7556955,-47.8881308,Distrito Federal,2
371,BodyTech,ASA SUL,-15.821525,-47.9105366,Distrito Federal,4
372,BodyTech,BARRA - PENÍNSULA O2,-22.988655,-43.3606056,Rio de Janeiro,1
373,BodyTech,BARRA - SHOPPING CITTÁ,-23.0033062,-43.3219443,Rio de Janeiro,1
374,BodyTech,BARRA - VOGUE,-23.0017337,-43.3961446,Rio de Janeiro,1
375,BodyTech,BARRA - ÉRICO VERÍSSIMO,-23.0120621,-43.310316,Rio de Janeiro,1
376,BodyTech,BELVEDERE,-19.9738787,-43.9411827,Minas Gerais,0
377,BodyTech,BOTAFOGO - RIO SUL,-22.9563473,-43.1773959,Rio de Janeiro,1
378,BodyTech,BOTAFOGO - S. CLEMENTE,-22.9493372,-43.1884367,Rio de Janeiro,3
379,BodyTech,BROOKLIN GUARARAPES,-23.6128652,-46.6803701,São Paulo,2
380,BodyTech,CAMPINAS DOM PEDRO,-22.8475018,-47.0643845,São Paulo,0
381,BodyTech,CAMPOS,-21.755555,-41.3359471,Rio de Janeiro,2
382,BodyTech,CATUAÍ SHOPPING LONDRINA,-23.3417416,-51.191953,Paraná,0
383,BodyTech,CENTER SHOPPING RIO,-22.9250927,-43.3611752,Rio de Janeiro,1
384,BodyTech,COMPLEXO JK,-23.5913723,-46.6895497,São Paulo,2
385,BodyTech,COPA - N.S COPACABANA 1144,-22.9801486,-43.1912316,Rio de Janeiro,7
386,BodyTech,COPA - N.S COPACABANA 446,-22.9674777,-43.1824709,Rio de Janeiro,7
387,BodyTech,COPA - N.S. COPACABANA 801,-22.9734989,-43.1882986,Rio de Janeiro,9
388,BodyTech,FREI CANECA,-23.5537114,-46.6526142,São Paulo,7
389,BodyTech,GOIABEIRAS SHOPPING,-15.5880968,-56.1123837,Mato Grosso,3
390,BodyTech,GUARULHOS PARQUE SHOP MAIA,-23.4435922,-46.5393892,São Paulo,2
391,BodyTech,GÁVEA - SHOP. DA GÁVEA,-22.9752405,-43.2284282,Rio de Janeiro,2
392,BodyTech,IGUATEMI CAMPINAS,-22.8919699,-47.0272926,São Paulo,0
393,BodyTech,IGUATEMI - SÃO PAULO,-23.5769093,-46.6880827,São Paulo,1
394,BodyTech,IGUATEMI FORTALEZA,-3.7553654,-38.488606,Ceará,0
395,BodyTech,IGUATEMI PORTO ALEGRE,-30.0253178,-51.1624681,Rio Grande do Sul,0
396,BodyTech,INDIANÓPOLIS - RUBEM B,-23.6028813,-46.650696,São Paulo,0
397,BodyTech,IPANEMA - B. DA TORRE,-22.983003,-43.2110062,Rio de Janeiro,4
398,BodyTech,IPANEMA - G. CARNEIRO,-22.9851968,-43.1954099,Rio de Janeiro,4
399,BodyTech,IPANEMA - PÇ NS DA PAZ,-22.9843934,-43.2061064,Rio de Janeiro,4
400,BodyTech,ITAIM - JOÃO CACHOEIRA,-23.581317,-46.6790737,São Paulo,3
401,BodyTech,ITAIM - LEOPOLDO,-23.5872015,-46.6778138,São Paulo,4
402,BodyTech,JARDINS - CONSOLAÇÃO,-23.5587952,-46.6664435,São Paulo,5
403,BodyTech,JD. BOTÂNICO - M. ANGÉLICA,-22.9616005,-43.2080417,Rio de Janeiro,1
404,BodyTech,LAGO NORTE - IGUATEMI,-15.7196664,-47.8842787,Distrito Federal,1
405,BodyTech,LAGO SUL - SET. CLUBES,-15.8263204,-47.8876107,Distrito Federal,1
406,BodyTech,LEBLON - ATAULFO 1100,-22.9849701,-43.2262491,Rio de Janeiro,5
407,BodyTech,LEBLON - ATAULFO 467,-22.9841525,-43.2203671,Rio de Janeiro,7
408,BodyTech,LEBLON - GAL URQUIZA,-22.9841034,-43.2239948,Rio de Janeiro,6
409,BodyTech,MARISTA,-16.6914945,-49.2612487,Goiás,2
410,BodyTech,MONT SERRAT,-30.0253931,-51.1905274,Rio Grande do Sul,1
411,BodyTech,MORUMBI - MARKET PLACE,-23.6215452,-46.6996642,São Paulo,2
412,BodyTech,MÉIER,-22.9058265,-43.2886053,Rio de Janeiro,2
413,BodyTech,NATAL SHOPPING,-5.8422078,-35.2117558,Rio Grande do Norte,1
414,BodyTech,NORTE SHOPPING,-22.8860276,-43.2820075,Rio de Janeiro,2
415,BodyTech,PANTANAL SHOPPING,-15.5888645,-56.0793985,Mato Grosso,1
416,BodyTech,PINHEIROS - ELDORADO,-23.5726116,-46.6964938,São Paulo,1
417,BodyTech,PONTEIO,-19.9638289,-43.939458,Minas Gerais,0
418,BodyTech,PRAIA DE BELAS SHOPPING,-30.0500065,-51.2288272,Rio Grande do Sul,0
419,BodyTech,RECREIO - S. ALLENDE,-23.0044962,-43.4356046,Rio de Janeiro,0
420,BodyTech,RECREIO SHOPPING,-23.0212905,-43.4890213,Rio de Janeiro,2
421,BodyTech,SHOPPING IGUATEMI - RIBEIRÃO,-21.2257148,-47.8356008,São Paulo,0
422,BodyTech,RIO OFFICE & MALL,-22.943743,-43.345463,Rio de Janeiro,2
423,BodyTech,RIO VERDE - BURITI SHOPPING,-17.8161021,-50.9429143,Goiás,0
424,BodyTech,SANTA ROSA,-22.901515,-43.1004239,Rio de Janeiro,2
425,BodyTech,SAVASSI,-19.932511,-43.9343894,Minas Gerais,4
426,BodyTech,SERENA,-19.9869948,-43.9392826,Minas Gerais,0
427,BodyTech,SHOPPING CRYSTAL,-25.4385805,-49.2817076,Paraná,3
428,BodyTech,SHOPPING DA BAHIA,-12.9818892,-38.4631313,Bahia,4
429,BodyTech,SHOPPING DA ILHA,-2.51297,-44.2444344,Maranhão,3
430,BodyTech,SHOPPING GRANJA VIANNA,-23.5910044,-46.8322065,São Paulo,0
431,BodyTech,SHOPPING LEBLON,-22.9823457,-43.2167755,Rio de Janeiro,5
432,BodyTech,SHOPPING NEUMARKT,-26.9206988,-49.0699147,Santa Catarina,0
433,BodyTech,SHOPPING NOVA AMÉRICA,-22.8776441,-43.271047,Rio de Janeiro,0
434,BodyTech,SHOPPING NOVA IGUAÇU,-22.7628932,-43.4651577,Rio de Janeiro,2
435,BodyTech,SHOP. PRAIA DA COSTA,-20.3420856,-40.2889761,Espírito Santo,1
436,BodyTech,SHOPPING PÁTIO PAULISTA,-23.5705383,-46.6435321,São Paulo,5
437,BodyTech,SHOPPING RECIFE,-8.1199279,-34.9014793,Pernambuco,5
438,BodyTech,SHOPPING RIO POTY,-5.077199,-42.8019226,Piauí,1
439,BodyTech,SHOPPING VITÓRIA,-20.3129165,-40.2879598,Espírito Santo,0
440,BodyTech,IGUATEMI ESPLANADA,-23.5429756,-47.4664787,São Paulo,1
441,BodyTech,SUDOESTE,-15.8000821,-47.9312898,Distrito Federal,1
442,BodyTech,SÃO CONRADO - FASHION MALL,-22.9965592,-43.2596308,Rio de Janeiro,0
443,BodyTech,SÃO FRANCISCO,-22.9200855,-43.0915155,Rio de Janeiro,0
444,BodyTech,SHOPPING TIJUCA,-22.9217884,-43.2361173,Rio de Janeiro,6
445,BodyTech,TIJUCA HADDOCK LOBO,-22.9214782,-43.2191226,Rio de Janeiro,2
446,BodyTech,VILLA ROMANA SHOPPING,-27.5905221,-48.5148694,Santa Catarina,1
447,Pratique Fitness,Guarani,-19.8437747,-43.9185257,Minas Gerais,0
448,Pratique Fitness,São Sebastião,-27.643221,-48.7120449,Santa Catarina,1
449,Pratique Fitness,Cachoeirinha,-19.8835825,-43.9408974,Minas Gerais,1
450,Pratique Fitness,Sagrada Família,-19.8997028,-43.9230298,Minas Gerais,0
451,Pratique Fitness,Alípio de Melo,-19.9103967,-43.9982468,Minas Gerais,0
452,Pratique Fitness,São Benedito,-19.793686,-43.9364236,Minas Gerais,0
453,Pratique Fitness,Céu Azul,-19.8217706,-43.9971834,Minas Gerais,0
454,Pratique Fitness,Castelo,-19.89245,-43.99589,Minas Gerais,1
455,Pratique Fitness,Pampulha,-19.8404752,-43.9665597,Minas Gerais,0
456,Pratique Fitness,Lagoa,-19.803366,-44.0002348,Minas Gerais,0
457,Pratique Fitness,São Gabriel,-19.8563907,-43.9203035,Minas Gerais,0
458,Pratique Fitness,Fernão Dias,-19.8719871,-43.9216326,Minas Gerais,3
459,Pratique Fitness,Cabral,-19.8780625,-44.0440461,Minas Gerais,2
460,Pratique Fitness,Floresta,-19.9136165,-43.9254569,Minas Gerais,0
461,Pratique Fitness,Santa Inês,-19.8813193,-43.9080135,Minas Gerais,2
462,Pratique Fitness,Santa Inês II,-19.8786453,-43.9116576,Minas Gerais,2
463,Pratique Fitness,Novo Eldorado,-19.9342847,-44.0529519,Minas Gerais,0
464,Pratique Fitness,Ouro Preto Prime,-19.8715534,-43.9835458,Minas Gerais,1
465,Pratique Fitness,Jaragua,-19.8669364,-43.9504213,Minas Gerais,0
466,Pratique Fitness,Santa Mônica,-19.8239016,-43.9792095,Minas Gerais,1
467,Pratique Fitness,Santa Efigênia,-19.9200486,-43.9105574,Minas Gerais,1
468,Pratique Fitness,Londrina,-19.7960021,-43.9218782,Minas Gerais,0
469,Pratique Fitness,Industrial,-19.9750626,-44.0347538,Minas Gerais,0
470,Pratique Fitness,Rio Branco,-19.81743,-43.98334,Minas Gerais,1
471,Pratique Fitness,Sete Lagoas,-19.4541094,-44.2468127,Minas Gerais,1
472,Pratique Fitness,Heliópolis,-19.8466246,-43.9393007,Minas Gerais,0
473,Pratique Fitness,Nova Floresta,-19.889575,-43.9350778,Minas Gerais,2
474,Pratique Fitness,Santa Helena,-19.9899165,-44.0128732,Minas Gerais,0
475,Pratique Fitness,Centro Contagem,-19.9090611,-44.082216,Minas Gerais,0
476,Pratique Fitness,Floramar,-19.8339424,-43.9306754,Minas Gerais,0
477,Pratique Fitness,Goiania,-19.8644297,-43.8973375,Minas Gerais,0
478,Pratique Fitness,Flávio Marques Lisboa,-19.9947235,-44.0037966,Minas Gerais,0
479,Pratique Fitness,Cardoso,-20.0057252,-44.0049901,Minas Gerais,0
480,Pratique Fitness,Paqueta,-19.868948,-43.9977044,Minas Gerais,1
481,Pratique Fitness,Prado,-19.924047,-43.95911,Minas Gerais,0
482,Pratique Fitness,São Bento,-19.9540964,-43.9484285,Minas Gerais,1
483,Pratique Fitness,Lagoa Santa,-19.6437309,-43.9017422,Minas Gerais,0
484,Pratique Fitness,Gavea II,-19.7587385,-43.9373271,Minas Gerais,0
485,Pratique Fitness,Castelinho,-19.9346232,-44.0385465,Minas Gerais,0
486,Pratique Fitness,Mangabeiras,-19.9506517,-43.9219551,Minas Gerais,1
487,Pratique Fitness,Veneza,-19.7677501,-44.1353969,Minas Gerais,0
488,Pratique Fitness,Camelão,-27.6397988,-48.6678542,Santa Catarina,0
489,Pratique Fitness,Aririu,-27.6724112,-48.6756392,Santa Catarina,0
490,Pratique Fitness,Centro de Florianópolis,-27.5947552,-48.5573695,Santa Catarina,1
491,Pratique Fitness,Ibirite,-20.0280901,-44.0574675,Minas Gerais,0
492,Pratique Fitness,Justinópolis,-19.7994613,-44.018438,Minas Gerais,0
493,Pratique Fitness,Itabira Esplanada,-19.635306,-43.2321795,Minas Gerais,0
494,Pratique Fitness,Betim,-19.9373021,-44.1231889,Minas Gerais,0
495,Pratique Fitness,Glória,-19.9047533,-44.0061772,Minas Gerais,0
496,Pratique Fitness,Pará de Minas,-19.8505082,-44.6105485,Minas Gerais,0
497,Pratique Fitness,Pagani Prime,-27.6390483,-48.6827811,Santa Catarina,2
498,Pratique Fitness,Funcionários,-19.9297008,-43.9225886,Minas Gerais,1
499,Pratique Fitness,Biguaçu,-27.4982014,-48.6547689,Santa Catarina,0
500,Pratique Fitness,Santo Amaro Vila Becker,-27.6825913,-48.7523574,Santa Catarina,0
501,Pratique Fitness,Nova Palhoça - Palhoça,-27.6713804,-48.6628935,Santa Catarina,1
502,Pratique Fitness,Bela Vista,-27.6488707,-48.7097805,Santa Catarina,1
503,Pratique Fitness,Serrano,-19.8772491,-44.012147,Minas Gerais,0
504,Pratique Fitness,São Geraldo,-19.9015035,-43.8971209,Minas Gerais,0
505,Pratique Fitness,Matozinhos Centro,-19.5581397,-44.0824836,Minas Gerais,0
506,Pratique Fitness,João Monlevade Carneirinho,-19.8085839,-43.1865584,Minas Gerais,1
507,Pratique Fitness,Sertão do Maruim,-27.6048247,-48.6671359,Santa Catarina,0
508,Pratique Fitness,Pedro Leolpoldo,-19.6268412,-44.036125,Minas Gerais,0
509,Pratique Fitness,Mart Minas,-19.8823828,-44.0283734,Minas Gerais,1
510,Pratique Fitness,Ribeirão das Neves,-19.7684348,-44.0863985,Minas Gerais,0
511,Pratique Fitness,Ipiranga,-27.5677481,-48.6315875,Santa Catarina,0
512,Pratique Fitness,Itabira Gabiroba,-19.6519443,-43.215588,Minas Gerais,0
513,Pratique Fitness,Vale do Jatoba,-20.0036099,-44.0357111,Minas Gerais,0
514,Pratique Fitness,Palmeiras,-19.9698727,-43.9802106,Minas Gerais,0
515,Pratique Fitness,Jardim Atlântico,-27.5770806,-48.5935841,Santa Catarina,1
516,Pratique Fitness,São João Itajaí,-26.9080159,-48.6772057,Santa Catarina,0
517,Pratique Fitness,João Monlevade Loanda,-19.826896,-43.1629623,Minas Gerais,0
518,Pratique Fitness,Fernão Dias II,-19.8751137,-43.9146864,Minas Gerais,3
519,Pratique Fitness,Só Marcas,-19.9537529,-44.0218636,Minas Gerais,1
520,Pratique Fitness,Vista Alegre,-19.9514649,-43.999579,Minas Gerais,0
521,Pratique Fitness,Campinas,-27.5988659,-48.6124488,Santa Catarina,1
522,Pratique Fitness,Shopping Contagem,-19.8811356,-44.038658,Minas Gerais,3
523,Pratique Fitness,Meia Praia,-27.1316804,-48.6060502,Santa Catarina,0
524,Pratique Fitness,Pedra Branca,-27.6235666,-48.6803292,Santa Catarina,0
525,Pratique Fitness,Forquilhas,-27.5799964,-48.6762695,Santa Catarina,0
526,Pratique Fitness,Tirol,-19.993788,-44.0445603,Minas Gerais,0
527,Pratique Fitness,Xangrila,-19.8348424,-44.0170416,Minas Gerais,0
528,Pratique Fitness,Venda Nova (Vilarinho),-19.8016307,-43.9862269,Minas Gerais,0
529,Pratique Fitness,Navegantes,-26.898301,-48.6553542,Santa Catarina,1
530,Pratique Fitness,Ouro Preto II,-19.8714802,-43.9833612,Minas Gerais,1
531,Pratique Fitness,Areias,-27.5585226,-48.6292215,Santa Catarina,0
532,Pratique Fitness,Abraão SC,-27.6053621,-48.5941182,Santa Catarina,1
533,Pratique Fitness,Forquilhinhas,-27.5955472,-48.6453033,Santa Catarina,0
534,Pratique Fitness,Betim Decamão,-19.9694212,-44.2122139,Minas Gerais,0
535,Pratique Fitness,Trindade,-27.5842809,-48.5245406,Santa Catarina,1
536,Pratique Fitness,"Bortot, Pato Branco",-26.2141452,-52.674431,Paraná,0
537,Pratique Fitness,Muquiçaba Guarapari,-20.6589772,-40.4970663,Espírito Santo,0
538,Pratique Fitness,Igarapé,-20.0735885,-44.304082,Minas Gerais,0
539,Pratique Fitness,Limoeiros,-20.2145061,-40.2634739,Espírito Santo,0
540,Pratique Fitness,Brasil Atacadista II,-27.6576363,-48.6795576,Santa Catarina,1
541,Pratique Fitness,Morro Alto,-19.7738533,-43.9584232,Minas Gerais,0
542,Pratique Fitness,Fundos Biguacu,-27.5172045,-48.6516873,Santa Catarina,0
543,Pratique Fitness,Jardim Eldorado,-27.6278782,-48.659174,Santa Catarina,0
544,Pratique Fitness,Centro Palhoça,-27.6531584,-48.6733385,Santa Catarina,1
545,Pratique Fitness,Oiapoque Eldorado,-19.944157,-44.0414651,Minas Gerais,2
546,Pratique Fitness,Três Barras,-19.917041,-44.0775498,Minas Gerais,0
547,Pratique Fitness,Itacorubi,-27.5878278,-48.5022867,Santa Catarina,0
548,Pratique Fitness,Pato Branco 2,-26.225725,-52.6741099,Paraná,0
549,Pratique Fitness,Camargos,-19.9376809,-44.0232505,Minas Gerais,0
550,Pratique Fitness,Francisco Beltrão,-26.078202,-53.0581302,Paraná,0
551,Pratique Fitness,Ingleses,-27.4430909,-48.4090036,Santa Catarina,0
552,Pratique Fitness,Chapecó,-27.0964797,-52.6168353,Santa Catarina,0
553,Pratique Fitness,Tijucas,-27.2299069,-48.6468969,Santa Catarina,0
554,Pratique Fitness,Riacho das Pedras,-19.9484109,-44.045818,Minas Gerais,2
555,Pratique Fitness,Capoeiras,-27.5976006,-48.5933226,Santa Catarina,1
556,Pratique Fitness,Pagani 2,-27.6406652,-48.6835537,Santa Catarina,2
557,Pratique Fitness,Criciúma Pio Corrêa,-28.6774357,-49.3600328,Santa Catarina,1
558,Pratique Fitness,Abrahão Caram,-19.8600054,-43.9619859,Minas Gerais,0
559,Pratique Fitness,Nacional,-19.8403767,-44.0300618,Minas Gerais,0
560,Pratique Fitness,Nova Palhoça Rio Grande,-27.6637868,-48.6584547,Santa Catarina,2
561,Pratique Fitness,Curvelo,-18.7663848,-44.430162,Minas Gerais,0
562,Pratique Fitness,Vila Olimpica,-19.8295412,-43.9531032,Minas Gerais,1
563,Pratique Fitness,Jurere,-27.4456962,-48.4877128,Santa Catarina,0
564,Pratique Fitness,Içara,-28.712879,-49.2975919,Santa Catarina,0
565,Pratique Fitness,Shopping Itaguaçu,-27.5835333,-48.6144969,Santa Catarina,0
566,Pratique Fitness,Monte Azul,-19.8166839,-43.8862764,Minas Gerais,0
567,Pratique Fitness,Gutierrez,-19.9332545,-43.9602441,Minas Gerais,0
568,Pratique Fitness,Hercílio Luz,-27.5967312,-48.5457613,Santa Catarina,0
569,Pratique Fitness,Tabuleiro Camboriú,-27.0041766,-48.6557267,Santa Catarina,0
570,Pratique Fitness,Campinas Privillege,-27.5949315,-48.6110284,Santa Catarina,1
571,Pratique Fitness,Centro de Críciuma,-28.6769735,-49.3747716,Santa Catarina,1
572,Pratique Fitness,Brasil Atacadista 3,-27.6637251,-48.6684996,Santa Catarina,1
573,Pratique Fitness,Diamantina,-18.2330867,-43.6073138,Minas Gerais,0
574,Pratique Fitness,Planalto,-19.8388376,-43.9493798,Minas Gerais,0
575,Pratique Fitness,Campeche,-27.7025927,-48.5088517,Santa Catarina,0
576,Pratique Fitness,Santo Amaro - Centro,-27.686977,-48.7762712,Santa Catarina,0
577,Pratique Fitness,Fazenda Santo Antônio,-27.6197986,-48.6405343,Santa Catarina,0
578,Pratique Fitness,Balneário Camboriú,-26.9951955,-48.6348247,Santa Catarina,0
579,Pratique Fitness,EFAPI,-27.0990302,-52.6739187,Santa Catarina,0
580,Pratique Fitness,Vila Maria,-19.6080646,-43.9055009,Minas Gerais,0
581,Pratique Fitness,Cabral 2,-19.8785163,-44.0441326,Minas Gerais,2
582,Pratique Fitness,Rio Vermelho,-27.478674,-48.418656,Santa Catarina,0
583,Pratique Fitness,Chácaras Betim,-19.9636596,-44.1901557,Minas Gerais,0
584,Pratique Fitness,Ouro Minas,-19.8493145,-43.9078159,Minas Gerais,0
586,Smartfit,Augusta,-23.5574007,-46.6590494,São Paulo,8
587,Smartfit,Rua da Consolação II,-23.5594922,-46.667308,São Paulo,4
588,Smartfit,Avenida Angélica,-23.5531634,-46.6620033,São Paulo,6
589,Smartfit,Baixo Augusta,-23.5538577,-46.6554829,São Paulo,6
590,Smartfit,Oscar Freire,-23.5671625,-46.6641578,São Paulo,3
591,Smartfit,Alameda Santos,-23.5642406,-46.6553474,São Paulo,5
592,Smartfit,Bela Vista II,-23.5545247,-46.6516604,São Paulo,6
593,Smartfit,Club Homs,-23.5670161,-46.6505858,São Paulo,5
594,Smartfit,Paulista,-23.5668636,-46.6492442,São Paulo,5
595,Smartfit,Bela Vista I,-23.5623819,-46.6426649,São Paulo,4
596,Smartfit,Liberdade,-23.5604152,-46.6385656,São Paulo,1
597,Smartfit,Rua Cubatão,-23.573865,-46.6448848,São Paulo,4
598,Smartfit,Higienópolis,-23.5371513,-46.657842,São Paulo,3
599,Smartfit,Santa Cecília,-23.5383133,-46.6522792,São Paulo,3
600,Smartfit,Teodoro Sampaio,-23.5632727,-46.6868776,São Paulo,1
601,Smartfit,Bernardino de Campos,-23.5747213,-46.6422581,São Paulo,3
602,Smartfit,Shopping Light,-23.5476173,-46.6392154,São Paulo,6
603,Smartfit,Anhangabaú,-23.5474244,-46.6358326,São Paulo,5
604,Smartfit,Av. Ipiranga,-23.5416456,-46.6391502,São Paulo,4
605,Smartfit,Campos Elíseos,-23.5331018,-46.6492983,São Paulo,3
606,Smartfit,Barra Funda,-23.5300717,-46.6659127,São Paulo,1
607,Smartfit,Aclimação,-23.5698786,-46.6328631,São Paulo,0
608,Smartfit,Alfonso Bovero,-23.5367853,-46.6848469,São Paulo,0
609,Smartfit,Joaquim Floriano,-23.585953,-46.6788873,São Paulo,4
610,Smartfit,Rodrigues Alves,-23.5833513,-46.6417316,São Paulo,2
611,Smartfit,Vila Madalena,-23.5465781,-46.6959625,São Paulo,0
612,Smartfit,Vila Mariana,-23.584608,-46.6373423,São Paulo,1
613,Smartfit,Clodomiro Amazonas II,-23.5920168,-46.677359,São Paulo,4
614,Smartfit,Bom Retiro,-23.5273214,-46.6420627,São Paulo,1
615,Smartfit,Água Branca,-23.524603,-46.6819335,São Paulo,0
616,Smartfit,Cambuci,-23.5703724,-46.6221407,São Paulo,0
617,Smartfit,Clélia I,-23.5253884,-46.6925166,São Paulo,3
618,Smartfit,Gomes de Carvalho,-23.5962757,-46.6870989,São Paulo,2
619,Smartfit,Canário,-23.6025483,-46.6682811,São Paulo,4
620,Smartfit,Casa Verde Baixa,-23.5136032,-46.6593694,São Paulo,1
621,Smartfit,Rua Fábia,-23.5272831,-46.6974599,São Paulo,4
622,Smartfit,Santa Cruz,-23.5975332,-46.6362277,São Paulo,0
623,Smartfit,Carrefour Casa Verde,-23.5140863,-46.6554568,São Paulo,1
624,Smartfit,Jamaris,-23.6065638,-46.6599301,São Paulo,3
625,Smartfit,Bem-te-vi,-23.6066708,-46.6699277,São Paulo,4
626,Smartfit,Clelia III,-23.5250411,-46.7018665,São Paulo,4
627,Smartfit,Maracatins,-23.6111698,-46.6644798,São Paulo,4
628,Smartfit,Berrini,-23.6048356,-46.6936976,São Paulo,0
629,Smartfit,Brooklin Paulista,-23.6101194,-46.682928,São Paulo,2
630,Smartfit,Praça da Árvore,-23.6099732,-46.638226,São Paulo,1
631,Smartfit,Planalto Paulista,-23.6122063,-46.6448553,São Paulo,1
632,Smartfit,Av. Santo Amaro,-23.6136335,-46.6788016,São Paulo,3
633,Smartfit,Campo Belo,-23.6170002,-46.6704963,São Paulo,2
634,Smartfit,Av. Prof. Francisco Morato,-23.5854901,-46.7200434,São Paulo,2
635,Smartfit,Alto do Ipiranga,-23.6004356,-46.6136927,São Paulo,1
636,Smartfit,Butantã Shopping,-23.5846118,-46.7251668,São Paulo,2
637,Smartfit,Belenzinho,-23.5398448,-46.5939032,São Paulo,2
638,Smartfit,Corifeu,-23.5739285,-46.7357643,São Paulo,1
639,Smartfit,Casa Verde Alta,-23.4924566,-46.6617833,São Paulo,0
640,Smartfit,Imperatriz Leopoldina,-23.5327099,-46.7299221,São Paulo,1
641,Smartfit,Cassandoca,-23.555297,-46.5889289,São Paulo,0
642,Smartfit,Sacomã,-23.6013697,-46.6040685,São Paulo,2
643,Smartfit,Mooca,-23.5767576,-46.5873563,São Paulo,2
644,Smartfit,Mirandópolis,-23.6293658,-46.644691,São Paulo,1
645,Smartfit,Av. Morumbi,-23.6175192,-46.7083839,São Paulo,1
646,Smartfit,Tiete Plaza Shopping,-23.5058259,-46.717888,São Paulo,0
647,Smartfit,Bonfiglioli,-23.5760464,-46.7419881,São Paulo,1
648,Smartfit,Guaipá,-23.5227943,-46.7354109,São Paulo,2
649,Smartfit,Av. Itaberaba II,-23.48741,-46.6930234,São Paulo,1
650,Smartfit,Max Atacadista Butantã,-23.5901913,-46.7401679,São Paulo,0
651,Smartfit,Imirim,-23.4843665,-46.637676,São Paulo,1
652,Smartfit,Vila Prudente,-23.5853837,-46.5822475,São Paulo,2
653,Smartfit,Assaí Jaguaré,-23.55763,-46.7485,São Paulo,1
654,Smartfit,Av. Itaberaba I,-23.4846923,-46.6911536,São Paulo,2
655,Smartfit,Central Plaza,-23.5939184,-46.5851343,São Paulo,1
656,Smartfit,Francisco Ranieri,-23.4802627,-46.6433874,São Paulo,1
657,Smartfit,Bem Barato Miguel Stefano,-23.6340593,-46.6276576,São Paulo,0
658,Smartfit,Sam's Club Jabaquara,-23.6393149,-46.6417202,São Paulo,2
659,Smartfit,Leonardo da Vinci,-23.6402347,-46.6405238,São Paulo,2
660,Smartfit,Bom Parto,-23.5493167,-46.5704845,São Paulo,1
661,Smartfit,Av. Santa Catarina I,-23.6437441,-46.6649137,São Paulo,2
662,Smartfit,Água Fria,-23.4818962,-46.6217262,São Paulo,2
663,Smartfit,Rio Pequeno,-23.5667123,-46.7539253,São Paulo,0
664,Smartfit,Raposo Tavares,-23.5845985,-46.7794604,São Paulo,0
665,Smartfit,Shopping Heliópolis,-23.6196307,-46.5922451,São Paulo,1
666,Smartfit,Jabaquara,-23.6444428,-46.6425518,São Paulo,2
667,Smartfit,Parque São Domingos,-23.5002133,-46.7343485,São Paulo,0
668,Smartfit,Vila Nova Cachoeirinha,-23.4694278,-46.6570521,São Paulo,0
669,Smartfit,Avenida Mascote,-23.648478,-46.6637138,São Paulo,2
670,Smartfit,Avenida Celso Garcia,-23.533987,-46.5653991,São Paulo,1
671,Smartfit,Terminal Pirituba,-23.4846815,-46.7238836,São Paulo,0
672,Smartfit,Assaí SCS - Av. Goiás,-23.6134372,-46.5778927,São Paulo,1
673,Smartfit,Av. das Cerejeiras,-23.5070691,-46.5776399,São Paulo,1
674,Smartfit,Pátio Osasco,-23.5440283,-46.7632198,São Paulo,3
675,Smartfit,Antônio Bento,-23.6455168,-46.7027543,São Paulo,0
676,Smartfit,Tatuapé,-23.5457493,-46.5594098,São Paulo,2
677,Smartfit,Bem Barato Parque Novo Mundo,-23.5119076,-46.5715731,São Paulo,1
678,Smartfit,Estação Oratório,-23.582531,-46.5610473,São Paulo,1
679,Smartfit,Open Mall Panamby,-23.6334758,-46.7288485,São Paulo,0
680,Smartfit,União Osasco,-23.5414394,-46.7660126,São Paulo,3
681,Smartfit,Roldão Brasilândia,-23.4679436,-46.6982274,São Paulo,0
682,Smartfit,Shopping Metrô Tucuruvi,-23.479573,-46.6023408,São Paulo,1
683,Smartfit,Av. Santa Catarina II,-23.656144,-46.6556736,São Paulo,0
684,Smartfit,Morumbi,-23.6300598,-46.7379398,São Paulo,0
685,Smartfit,Washington Luís,-23.6548246,-46.6932759,São Paulo,1
686,Smartfit,Vila Formosa,-23.5695546,-46.5532735,São Paulo,1
687,Smartfit,Largo do Taboão,-23.6093862,-46.7575032,São Paulo,2
688,Smartfit,Carrefour Fundação,-23.6083637,-46.5665944,São Paulo,1
689,Smartfit,Avenida Conselheiro Carrão,-23.5400564,-46.5511369,São Paulo,2
690,Smartfit,Mais Shopping,-23.6530286,-46.7105358,São Paulo,1
691,Smartfit,Sezefredo Fagundes,-23.4677778,-46.6036111,São Paulo,0
