id,rede,nome,endereco,cidade,estado,cep,telefone,latitude,longitude,horarios,servicos,link_matricula,data_criacao,data_atualizacao,bairro_cdn,cidade_cdn,estado_cdn,pais_cdn,beneficios,campo_inexistente,horario_funcionamento,modalidades,outro_campo,planos,preco_mensalidade
2030,Panobianco,PERIMETRAL,"Av. Perimetral Norte, Qd 16 – St. Perim, Goiânia – GO, 74580-230",,,,,-16.6437905,-49.2975956,"""{}""","""[]""",https://panobiancoacademia.com.br/perimetral,2025-08-29 04:00:25.713365,2025-08-29 13:58:00.311816,Setor Perim,Goiânia,Goiás,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2031,Panobianco,PERUIBE – SP,"Av. Padre Anchieta, 4865 – Balneário Três Marias, Peruíbe – SP.",,,,,-24.2973184,-46.9702005,"""{}""","""[]""",https://panobiancoacademia.com.br/peruibe,2025-08-29 04:00:27.898123,2025-08-29 13:58:01.430511,Balneario Tres Marias,Peruíbe,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2032,Panobianco,PERUS,"Rua Antônio de Pádua Dias, 687 – Perus -São Paulo",,,,,-23.4015252,-46.7525464,"""{}""","""[]""",https://panobiancoacademia.com.br/perus,2025-08-29 04:00:27.948578,2025-08-29 13:58:02.582337,Perus,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2033,Panobianco,PERUS RECANTO,"Rua Aquilino Ribeiro, nº 57, Bairro Vila Perus, São Paulo, CEP 05.204-050",,,,,-23.4091444,-46.7518069,"""{}""","""[]""",https://panobiancoacademia.com.br/perus-recanto,2025-08-29 04:00:27.998363,2025-08-29 13:58:03.848298,Perus,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2034,Panobianco,PETROLINA,"Avenida Monsenhor Angelo Sampaio, 257",,,,,-9.3838529,-40.4885294,"""{}""","""[]""",https://panobiancoacademia.com.br/petrolina,2025-08-29 04:00:28.035159,2025-08-29 13:58:04.949596,Vila Eduardo,Petrolina,Pernambuco,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2035,Panobianco,PICERNO,"Avenida Faud Assef, 2354 – Jardim Lucélia, Sumaré/SP",,,,,-22.8013444,-47.27596,"""{}""","""[]""",https://panobiancoacademia.com.br/picerno/,2025-08-29 04:00:28.082821,2025-08-29 13:58:06.068973,Jardim Lucélia,Sumaré,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 129,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2036,Panobianco,PICO,"R. Guiomar Novaes, 300 Jaraguá, São Paulo – SP",,,,,-23.4491807,-46.7483593,"""{}""","""[]""",https://panobiancoacademia.com.br/pico,2025-08-29 04:00:28.136207,2025-08-29 13:58:07.171101,Jardim Santa Lucrecia,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2037,Panobianco,PIMENTAS,"Estr. Pres. Juscelino K. de Oliveira, 5195 – Jardim Albertina, Guarulhos – SP, 07243-3101",,,,,-23.4343189,-46.405637,"""{}""","""[]""",https://panobiancoacademia.com.br/pimentas,2025-08-29 04:00:28.182112,2025-08-29 13:58:08.505707,Jardim Albertina,Guarulhos,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 109,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2038,Panobianco,PINDA SIMPATIA,"R Samanta Smith, 255 – Bairro Socorro, Pindamonhangaba-SP",,,,,-22.9541738,-45.4920963,"""{}""","""[]""",https://panobiancoacademia.com.br/pinda-simpatia,2025-08-29 04:00:28.216676,2025-08-29 13:58:09.663240,CDHU,Pindamonhangaba,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2039,Panobianco,PINHAL,"Av. Washington Luiz, nº 720 – Jd. das Rosas – Espírito Santo do Pinhal/SP",,,,,-22.1965404,-46.7596108,"""{}""","""[]""",https://panobiancoacademia.com.br/pinhal,2025-08-29 04:00:28.266469,2025-08-29 13:58:10.845151,Distrito Industrial Jaime Estevan Resende,Espírito Santo do Pinhal,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2040,Panobianco,PIRACICABA CENTRO,"Rua Moraes Barros, 514 – Centro, Piracicaba/SP",,,,,-22.7244993,-47.6513226,"""{}""","""[]""",https://panobiancoacademia.com.br/piracicaba-centro/,2025-08-29 04:00:28.316382,2025-08-29 13:58:11.987837,Centro,Piracicaba,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2041,Panobianco,PIRAJUSSARA,"Euclides Pagani Martins, 150 – Taboão da Serra/SP",,,,,-23.6389916,-46.8007428,"""{}""","""[]""",https://panobiancoacademia.com.br/pirajussara/,2025-08-29 04:00:28.368928,2025-08-29 13:58:13.127245,Jardim Mituzi,Taboão da Serra,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 129,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2042,Panobianco,PIRASSUNUNGA,"Rua Major Pereira, 107 – Centro – Pirassununga/SP",,,,,-21.993961,-47.4241627,"""{}""","""[]""",https://panobiancoacademia.com.br/pirassununga/,2025-08-29 04:00:28.415878,2025-08-29 13:58:14.242397,Centro,Pirassununga,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 89,90*\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2043,Panobianco,POÁ,"R. José de Oliveira Gomes, 760 – Centro, Poá – SP, 08560-260",,,,,-23.5314449,-46.3386989,"""{}""","""[]""",https://panobiancoacademia.com.br/poa,2025-08-29 04:00:28.462399,2025-08-29 13:58:15.374782,Centro,Poá,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2044,Panobianco,POÇOS DE CALDAS,"Av. João Pinheiro, 1350 – Centro, Poços de Caldas/MG",,,,,-21.7847391,-46.5858142,"""{}""","""[]""",https://panobiancoacademia.com.br/pocos-de-caldas/,2025-08-29 04:00:28.507350,2025-08-29 13:58:16.491110,Centro,Poços de Caldas,Minas Gerais,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2045,Panobianco,PQ INDUSTRIAL,"Francisco Antônio Pinto, 252 – Parque Industrial, Campinas – SP, 13031-420",,,,,-22.9208277,-47.0812603,"""{}""","""[]""",https://panobiancoacademia.com.br/pq-industrial,2025-08-29 04:00:28.553799,2025-08-29 13:58:17.614769,Parque Industrial,Campinas,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2046,Panobianco,PRESIDENTE DUTRA,"R. Bela Vista do Paraíso, 52 – Jardim Pres. DutraGuarulhos – SP, 07171-000",,,,,-23.4293778,-46.4364823,"""{}""","""[]""",https://panobiancoacademia.com.br/presidente-dutra,2025-08-29 04:00:28.598966,2025-08-29 13:58:18.785933,Jardim Presidente Dutra,Guarulhos,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2047,Panobianco,PRESTES MAIA,"Av. Prestes Maia, 797 – Jardim D’abril Osasco – SP, 06040-014",,,,,-23.5697985,-46.7786344,"""{}""","""[]""",https://panobiancoacademia.com.br/prestes-maia,2025-08-29 04:00:28.699626,2025-08-29 13:58:19.930942,Jardim D'abril,Osasco,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 109,00\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2048,Panobianco,PRUDENTE CENTRO,"Avenida Manoel Goulart, n°1354 – Centro, Pres. Prudente – SP",,,,,-22.1212068,-51.3969024,"""{}""","""[]""",https://panobiancoacademia.com.br/prudente-centro,2025-08-29 04:00:28.733448,2025-08-29 13:58:21.050531,Centro,Presidente Prudente,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 29,90\""}""",
2049,Panobianco,QUEIMADOS,"Rua Eloy Teixeira, 586 centro Queimados – RJ",,,,,-22.7149017,-43.5571075,"""{}""","""[]""",https://panobiancoacademia.com.br/queimados,2025-08-29 04:00:28.783320,2025-08-29 13:58:22.151659,Queimados,Queimados,Rio de Janeiro,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2050,Panobianco,RAMI,"R. Nossa Sra. Aparecida, 190 – Vila Rami​, Jundiaí/SP",,,,,-23.2161251,-46.878564,"""{}""","""[]""",https://panobiancoacademia.com.br/rami/,2025-08-29 04:00:28.833569,2025-08-29 13:58:23.268061,Vila Rami,Jundiaí,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2051,Panobianco,RECANTO CAMPO BELO,"R. Carlos Jorge Schmidt, 153 – Recanto Campo Belo, São Paulo – SP.",,,,,-23.7928842,-46.7355073,"""{}""","""[]""",https://panobiancoacademia.com.br/recanto-campo-belo,2025-08-29 04:00:28.885215,2025-08-29 13:58:24.463265,Recanto Campo Belo,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2052,Panobianco,RECANTO FORTUNA,"R. Prof. Rui Côrte Brilho, 231 – Chácara Antonieta, Limeira – SP, 13484-460",,,,,-22.5651581,-47.4389412,"""{}""","""[]""",https://panobiancoacademia.com.br/chacara-antonieta,2025-08-29 04:00:28.931777,2025-08-29 13:58:25.464261,Chácara Antonieta,Limeira,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2053,Panobianco,REDENÇÃO,"Avenida do Pinhão, Nº 750, Barranco, Taubáte –SP – CEP. 12050-070",,,,,-23.0094373,-45.6068832,"""{}""","""[]""",https://panobiancoacademia.com.br/redencao,2025-08-29 04:00:28.967456,2025-08-29 13:58:26.574976,Estiva,Taubaté,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2054,Panobianco,REDINHA,"R. Pedro Pinheiro da Luz, 100 – Redinha, Natal – RN",,,,,-5.7462173,-35.2270536,"""{}""","""[]""",https://panobiancoacademia.com.br/redinha,2025-08-29 04:00:29.016697,2025-08-29 13:58:28.493349,Redinha,Natal,Rio Grande do Norte,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 109,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2055,Panobianco,REPÚBLICA,"nº31, Dom José de Barros – República, São Paulo.",,,,,-23.544133,-46.6403479,"""{}""","""[]""",https://panobiancoacademia.com.br/republica,2025-08-29 04:00:29.066227,2025-08-29 13:58:29.626785,República,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2056,Panobianco,RESIDENCIAL COCAIA,Rua Francisco Montesuma N 203 – Parque Res. Cocaia,,,,,-23.7435944,-46.6657086,"""{}""","""[]""",https://panobiancoacademia.com.br/residencial-cocaia,2025-08-29 04:00:29.108676,2025-08-29 13:58:30.733256,Parque Residencial Cocaia,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2057,Panobianco,RESSACA,"Avenida Antônio José da Rocha, 64, CEP. 32145-520",,,,,-19.8859986,-44.0344878,"""{}""","""[]""",https://panobiancoacademia.com.br/guanabara,2025-08-29 04:00:29.150490,2025-08-29 13:58:31.876847,Guanabara,Contagem,Minas Gerais,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2058,Panobianco,RIO DAS PEDRAS,"Av. Eng. Souza Filho, 1000 – Itanhangá, Rio de Janeiro – RJ.",,,,,-22.9717463,-43.3367575,"""{}""","""[]""",https://panobiancoacademia.com.br/rio-das-pedras,2025-08-29 04:00:29.199682,2025-08-29 13:58:33.013592,Itanhangá,Rio de Janeiro,Rio de Janeiro,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2059,Panobianco,ROLDÃO CAPITÃO JOÃO,"Av. Cap. João, 1641 – Matriz, Mauá/SP",,,,,-23.6803668,-46.4540168,"""{}""","""[]""",https://panobiancoacademia.com.br/roldao-capitao-joao/,2025-08-29 04:00:29.233525,2025-08-29 13:58:34.118562,Matriz,Mauá,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2060,Panobianco,ROLDÃO MOGI GUAÇU,"Av. Bandeirantes, 1801 – Jardim Ipe II Mogi Guaçu – SP, 13840-970",,,,,-22.3419878,-46.9487,"""{}""","""[]""",https://panobiancoacademia.com.br/roldao-mogi-guacu,2025-08-29 04:00:31.435037,2025-08-29 13:58:35.263214,Jardim Ipe II,Mogi Guaçu,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 99,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2061,Panobianco,ROLDÃO VALINHOS,"Av. Invernada, 142 – Parque Nova Suiça, Valinhos – SP",,,,,-22.963504,-46.9990324,"""{}""","""[]""",https://panobiancoacademia.com.br/roldao-valinhos/,2025-08-29 04:00:31.468995,2025-08-29 13:58:36.397261,Parque Nova Suica,Valinhos,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 129,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2062,Panobianco,ROLDÃO VILA EMA,"Av. Vila Ema, 3952 – VI. Graciosa, São Paulo – SP",,,,,-23.5904854,-46.5424115,"""{}""","""[]""",https://panobiancoacademia.com.br/matricula_roldao-vila-ema,2025-08-29 04:00:31.519271,2025-08-29 13:58:37.521425,Vila Ema,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 129,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2063,Panobianco,ROSAMELIA,"Av. Saudade, 1300 – Parque Res. Rosamelia Cosmópolis – SP, 13150-000",,,,,-22.6395861,-47.1803211,"""{}""","""[]""",https://panobiancoacademia.com.br/rosamelia,2025-08-29 04:00:31.571269,2025-08-29 13:58:38.641641,Parque Residencial Rosamelia,Cosmópolis,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2064,Panobianco,ROSEMARY,"Jardim Rosemary, Itapevi – SP",,,,,-23.5613985,-46.9258842,"""{}""","""[]""",https://panobiancoacademia.com.br/rosemary,2025-08-29 04:00:31.602792,2025-08-29 13:58:39.749152,Jardim Rosemary,Itapevi,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2065,Panobianco,ROSOLÉM,"Rua Jorgina de Souza Francisca, 89 – Jardim Santa Izabel – Hortolândia/SP (Dentro do Shopping Mall – 3º Andar)",,,,,-22.9012201,-47.1727644,"""{}""","""[]""",https://panobiancoacademia.com.br/rosolem/,2025-08-29 04:00:31.653517,2025-08-29 13:58:40.924596,Jardim Viagem,Hortolândia,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 109,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2066,Panobianco,RUY RODRIGUES,"Av. Ruy Rodrigues, 1850 – Jardim Novo Campos Eliseos, Campinas – SP",,,,,-22.9466092,-47.109473,"""{}""","""[]""",https://panobiancoacademia.com.br/ruy-rodrigues/,2025-08-29 04:00:31.702419,2025-08-29 13:58:42.089796,Jardim Novo Campos Eliseos,Campinas,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 89,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2067,Panobianco,SABURÔ AKAMINE,"Av. Saburô Akamine, 1149, Jardim Bela Vista – Rio Claro/SP – 133504-251",,,,,-22.4006741,-47.5853495,"""{}""","""[]""",https://panobiancoacademia.com.br/rio-claro2,2025-08-29 04:00:31.752627,2025-08-29 13:58:43.283072,Jardim Matheus Maniero,Rio Claro,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90*\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2068,Panobianco,SALGADO FILHO,"Av. Salgado Filho, 2764 – Centro – Guarulhos – SP, 07115-000",,,,,-23.445402,-46.534218,"""{}""","""[]""",https://panobiancoacademia.com.br/salgado-filho,2025-08-29 04:00:31.802460,2025-08-29 13:58:44.420599,Vila Rio de Janeiro,Guarulhos,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2069,Panobianco,SALTO,"Praça José Francisco Archimedes Lammoglia, 38 – Centro – Salto/SP",,,,,-23.4021027,-47.3365204,"""{}""","""[]""",https://panobiancoacademia.com.br/salto/,2025-08-29 04:00:31.852979,2025-08-29 21:32:32.663398,Centro,Itu,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2070,Panobianco,SAMAMBAIA,"ADE Cj. 5, Samambaia, Brasília – DF, 72314-707",,,,,-15.8854714,-48.0755051,"""{}""","""[]""",https://panobiancoacademia.com.br/samambaia,2025-08-29 04:00:31.921925,2025-08-29 20:31:31.947146,ADE Sul,Brasília,Distrito Federal,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2071,Panobianco,SANTA BÁRBARA D’OESTE,"Rua Xavantes, 189 – Jardim São Francisco, Santa Bárbara d’Oeste/SP – Brasil",,,,,-22.7613297,-47.3970856,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-barbara-doeste/,2025-08-29 04:00:31.988769,2025-08-29 13:58:47.767917,Jardim São Francisco,Santa Bárbara d'Oeste,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2072,Panobianco,SANTA BÁRBARA D’OESTE 2 (JARDIM EUROPA),"Av. Alfredo Contatto, 2480 – Jardim Europa I, Santa Bárbara d’Oeste – SP",,,,,-22.7275484,-47.3668693,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-barbara-doeste-2/,2025-08-29 04:00:32.044959,2025-08-29 13:58:48.937796,Jardim Europa I,Santa Bárbara d'Oeste,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 129,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2073,Panobianco,SANTA MENA,"Rua Anice, 200 – Jardim Santa Mena, Guarulhos/ SP",,,,,-23.4502826,-46.5439303,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-mena/,2025-08-29 04:00:32.086773,2025-08-29 13:58:50.102568,Jardim Santa Mena,Guarulhos,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 109,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2074,Panobianco,SANTA PAULA,"R. Santa Paula, 3671 – Eldorado, São José do Rio Preto – SP",,,,,-20.7950142,-49.4017576,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-paula,2025-08-29 04:00:32.137130,2025-08-29 13:58:51.274380,Eldorado,São José do Rio Preto,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 29,90\""}""",
2075,Panobianco,SANTA RITA,"Rodovia Engenheiro Renê Benedito da Silva, 618 – Vila Santa Rita, Itapevi/SP",,,,,-23.5475524,-46.9418487,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-rita/,2025-08-29 04:00:32.188790,2025-08-29 13:58:52.490378,Vila Santa Rita,Itapevi,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2076,Panobianco,SANTA TEREZINHA,"Rua Adelmo Cavagioni, 300 – Santa Terezinha – Piracicaba/SP",,,,,-22.6791557,-47.6774755,"""{}""","""[]""",https://panobiancoacademia.com.br/santa-terezinha/,2025-08-29 04:00:32.232874,2025-08-29 13:58:53.602885,Santa Terezinha,Piracicaba,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2077,Panobianco,SANTANA,"R. Alfredo Pujol, 1578 – Santana, São Paulo – SP, 02017-004",,,,,-23.5020651,-46.6406927,"""{}""","""[]""",https://panobiancoacademia.com.br/santana,2025-08-29 04:00:32.269842,2025-08-29 13:58:54.729228,Santana,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2078,Panobianco,SANTO AMARO,"Rua Borba Gato, 59 – Santo Amaro, São Paulo – SP",,,,,-23.6546329,-46.7012873,"""{}""","""[]""",https://panobiancoacademia.com.br/santo-amaro/,2025-08-29 04:00:32.319197,2025-08-29 13:58:55.884683,Santo Amaro,São Paulo,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 119,90*\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2079,Panobianco,SANTOS DUMONT SOROCABA,"Av. Santos Dumont, 454 – Jardim Ana Maria – Sorocaba/SP",,,,,-23.485914,-47.4775637,"""{}""","""[]""",https://panobiancoacademia.com.br/santos-dumont-sorocaba/,2025-08-29 04:00:32.368429,2025-08-29 13:58:57.063423,Jardim Ana Maria,Sorocaba,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\nR$ 99,90\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2080,Panobianco,SÃO CAETANO (JARDIM SÃO CAETANO),"Rua Justino Paixão, 805 – Jardim São Caetano – São Caetano do Sul/SP",,,,,-23.6437905,-46.5792777,"""{}""","""[]""",https://panobiancoacademia.com.br/sao-caetano-jardim-sao-caetano/,2025-08-29 04:00:32.411705,2025-08-29 13:58:58.222479,Jardim Sao Caetano,São Caetano do Sul,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\nR$ 129,90\""}""",
2081,Panobianco,SÃO CRISTÓVÃO,"Av. Martinho Lutero, 89 – Jardim São Cristóvão, Campinas – SP, 13056-267",,,,,-22.9828532,-47.1478922,"""{}""","""[]""",https://panobiancoacademia.com.br/sao-cristovao,2025-08-29 04:00:32.454138,2025-08-29 13:58:59.385901,Jardim São Cristóvão,Campinas,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
2082,Panobianco,SÃO FERNANDO,"R. São Fernando, 36 – Jardim do Golf I, Jandira – SP, 06642-020",,,,,-23.555781,-46.8805494,"""{}""","""[]""",https://panobiancoacademia.com.br/sao-fernando,2025-08-29 04:00:32.503054,2025-08-29 13:59:00.495546,Jardim do Golf I,Jandira,São Paulo,Brazil,"""[\""Zero Matr\u00edcula\"", \""Zero Anuidade\""]""",,,,,"""{\""Gold\"": \""Gold\\n-\"", \""Platinum\"": \""Platinum\\n-\""}""",
